CustomerID,FirstName,LastName,Gender,Age,DateOfBirth,MaritalStatus,NumberOfDependents,Occupation,EducationLevel,Country,County,Town,PostalCode,Region,JoinDate,TenureMonths,CustomerSegment,SubscriptionPlan,ContractType,NumberOfProducts,PremiumMember,ReferralSource,AccountManagerAssigned,PreferredCommunication,MonthlyCharges,TotalCharges,AverageMonthlySpend,PaymentMethod,AutoPay,BillingFrequency,LatePayments,OutstandingBalance,DiscountsReceived,LastPaymentAmount,LoginsPerMonth,AverageSessionMinutes,SessionsPerWeek,DaysSinceLastLogin,FeaturesAvailable,FeaturesUsed,FeatureAdoptionRate,PurchasesLast12Months,AveragePurchaseValue,UsageTrend,EmailOpenRate,MarketingClickRate,LoyaltyPoints,PromotionsRedeemed,CommunityParticipation,SupportTickets,Complaints,AverageResolutionHours,Escalations,RefundRequests,CustomerSupportRating,NetPromoterScore,CustomerSatisfactionScore,SurveyScore,ProductRating,CustomerLifetimeValue,EstimatedAnnualRevenue,ProfitMarginPercent,Churn,ChurnDate,ChurnReason,ChurnRiskScore,CustomerHealthScore,EngagementScore,SatisfactionCategory
KE-CUST-000978,Charles,Nyongesa,Male,52,1973-04-22,Single,0,Shop Owner,Master's Degree,Kenya,Meru,Meru,60200,Eastern Region,2018-04-29,54,Corporate,Enterprise,Month-to-Month,4,Yes,SMS Promotion,No,SMS,8415.42,467575.39,9254.78,Debit Card,Yes,Monthly,0,61.78,160.15,8237.52,16,41.1,6,53,13,8,61.5,5,1107.22,Stable,20.9,2.1,338,2,Medium,2,1,6.4,0,1,4,7,4,66.0,4.0,352985.78,128614.13,22.8,Yes,2022-10-04,Financial Constraints,67.6,56.3,17.6,Satisfied
KE-CUST-000979,Sharon,Mohamed,Female,56,1969-12-19,Divorced,0,Nurse,Bachelor's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2025-04-23,8,Residential,Basic,24 Months,2,No,Social Media,No,Email,882.49,6889.12,921.25,Cash,No,Quarterly,0,68.64,738.9,899.53,17,35.7,3,8,15,7,46.7,9,1553.25,Increasing,56.3,6.1,391,4,Medium,2,0,6.5,0,1,5,8,4,81.0,4.0,15580.74,11597.81,13.9,No,,,44.6,70.6,37.6,Satisfied
KE-CUST-000980,Bosibori,Cheruiyot,Female,40,1985-11-22,Married,2,Electrician,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2025-03-22,3,Government,Business,12 Months,1,No,SMS Promotion,Yes,WhatsApp,8616.21,25646.56,8576.51,M-Pesa,No,Monthly,0,115.1,458.42,8708.92,25,19.4,3,7,12,7,58.3,2,1073.04,Increasing,77.0,26.8,2267,1,Medium,5,1,9.1,0,1,5,8,3,67.0,3.0,134883.66,100303.52,16.2,Yes,2025-06-02,No Longer Needed,58.2,66.8,71.5,Neutral
KE-CUST-000981,Omar,Maina,Male,43,1982-10-19,Single,0,Entrepreneur,Primary,Kenya,Machakos,Machakos,90100,Eastern Region,2022-09-23,39,Residential,Basic,12 Months,3,No,Online Search,No,Email,646.98,25575.16,606.85,M-Pesa,No,Monthly,3,974.35,386.17,621.41,12,23.9,8,4,6,1,16.7,3,661.83,Increasing,53.8,12.7,366,0,Low,4,2,7.7,1,1,5,6,3,46.0,3.0,25570.37,8667.91,24.0,No,,,52.4,67.8,38.2,Neutral
KE-CUST-000982,Kerubo,Njuguna,Female,53,1972-03-03,Married,2,Accountant,PhD,Kenya,Kiambu,Kiambu,900,Central Region,2018-11-19,85,Residential,Standard,Month-to-Month,3,No,Agent,No,Call,1679.59,151564.78,1549.25,M-Pesa,Yes,Monthly,0,196.27,53.61,1725.14,8,44.6,6,6,11,8,72.7,2,1347.88,Increasing,7.0,2.5,2308,3,Medium,1,0,3.8,0,0,5,5,4,73.0,4.0,79000.4,24858.4,11.3,No,,,30.0,79.1,49.6,Satisfied
KE-CUST-000983,Wachira,Njoroge,Male,41,1984-10-05,Divorced,1,Unknown,Diploma,Kenya,Mombasa,Mombasa,80100,Coast Region,2022-02-18,46,Residential,Standard,12 Months,1,No,Advertisement,No,SMS,1814.9,91819.33,1786.63,Standing Order,No,Quarterly,1,205.02,130.28,1826.78,4,29.9,5,5,11,5,45.5,7,498.41,Stable,13.4,5.3,281,2,Low,1,0,5.5,0,0,5,4,5,98.0,5.0,60640.33,23168.0,15.5,No,,,35.3,76.5,24.8,Very Satisfied
KE-CUST-000984,David,Kariuki,Male,30,1995-12-03,Single,1,Software Developer,PhD,Kenya,Meru,Meru,60200,Eastern Region,2023-03-20,33,Residential,Basic,24 Months,2,No,Unknown,No,WhatsApp,989.42,33630.09,1059.92,M-Pesa,No,Monthly,2,1575.15,517.08,1005.85,19,16.9,4,6,9,4,44.4,3,1781.8,Stable,10.4,2.2,56,1,Low,1,0,16.0,0,0,4,7,5,100.0,5.0,9910.56,11968.14,23.2,No,,,41.3,71.2,39.4,Very Satisfied
KE-CUST-000985,Jane,Karanja,Female,31,1994-03-09,Married,3,Electrician,Bachelor's Degree,Kenya,Nyeri,Nyeri,10100,Central Region,2019-08-28,76,SME,Premium,Month-to-Month,2,Yes,SMS Promotion,No,SMS,3855.18,277119.08,3747.37,Bank Transfer,No,Monthly,3,240.36,90.17,3734.97,31,33.7,3,16,13,4,30.8,4,1044.52,Increasing,33.0,11.0,120,0,Low,1,0,15.7,0,0,5,7,5,95.0,4.0,133557.99,58342.62,21.0,No,,,31.6,73.8,51.5,Very Satisfied
KE-CUST-000986,Nancy,Farah,Female,39,1986-10-28,Widowed,1,Banker,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2023-01-04,35,Residential,Standard,24 Months,3,No,Online Search,No,SMS,1562.65,57407.67,1279.66,Bank Transfer,Yes,Monthly,0,20.84,480.74,1660.33,24,24.1,6,7,6,4,66.7,2,1008.96,Increasing,60.9,17.9,373,2,High,4,1,7.4,0,0,4,5,4,63.0,3.0,26792.99,22366.98,17.9,No,,,44.4,75.7,60.1,Satisfied
KE-CUST-000987,Bosibori,Omondi,Female,21,2004-04-17,Single,0,Banker,Master's Degree,Kenya,Kisii,Kisii,40200,Nyanza Region,2025-01-07,7,Residential,Family,Month-to-Month,2,No,Walk-in,No,WhatsApp,3627.18,24890.67,3239.35,Bank Transfer,Yes,Quarterly,1,3529.42,923.79,3436.48,12,27.1,2,11,6,3,50.0,4,2207.4,Stable,19.4,6.8,838,2,Low,4,1,20.1,0,0,5,8,5,100.0,5.0,37251.65,41201.94,19.6,Yes,2025-08-27,Relocated,57.3,62.8,30.6,Very Satisfied
KE-CUST-000988,Bernard,Mutinda,Male,34,1991-12-26,Married,1,Lecturer,Bachelor's Degree,Kenya,Garissa,Garissa,70100,North Eastern Region,2022-04-14,13,Residential,Premium,Month-to-Month,4,Yes,Online Search,No,WhatsApp,3358.94,42202.15,3157.55,Bank Transfer,Yes,Monthly,1,727.4,815.86,3220.37,16,38.6,8,24,11,1,9.1,4,1808.22,Increasing,66.0,7.5,458,2,Unknown,0,0,14.3,0,0,4,5,3,63.0,3.0,63973.21,34914.43,7.1,Yes,2023-05-26,No Longer Needed,68.3,59.8,26.9,Neutral
KE-CUST-000989,Collins,Njoroge,Male,49,1976-05-07,Married,2,ICT Officer,Diploma,Kenya,Kakamega,Kakamega,50100,Western Region,2024-03-24,21,Corporate,Business,12 Months,1,No,Agent,Yes,Call,6140.49,119041.95,5774.01,M-Pesa,Yes,Monthly,0,13.91,12.31,6762.33,19,28.6,8,15,11,7,63.6,3,1752.29,Stable,47.3,16.7,579,4,Low,1,0,15.9,0,0,4,8,5,99.0,5.0,50040.49,71949.91,29.1,No,,,36.2,83.9,71.0,Very Satisfied
KE-CUST-000990,Nyaboke,Nzioka,Female,18,2007-11-01,Married,2,Business Owner,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2019-10-05,74,Residential,Standard,12 Months,1,No,Advertisement,No,SMS,1948.68,142503.23,1962.03,Cash,No,Monthly,0,67.74,850.85,1907.88,6,26.2,5,1,6,5,83.3,1,1526.98,Stable,49.3,13.2,500,3,Low,1,0,13.2,0,2,5,7,5,100.0,4.0,50358.81,20164.67,12.5,No,,,41.9,74.8,64.7,Very Satisfied
KE-CUST-000991,Jerop,Cherono,Female,54,1971-12-22,Single,0,Business Analyst,Bachelor's Degree,Kenya,Nyeri,Nyeri,10100,Central Region,2024-08-29,16,Residential,Basic,Month-to-Month,6,No,Online Search,No,Email,851.19,13003.97,868.57,M-Pesa,Yes,Annually,1,158.31,137.79,854.39,22,23.6,5,17,15,14,93.3,2,1491.0133319796955,Stable,66.3,25.3,282,1,Low,2,1,8.1,0,0,5,5,4,58.0,5.0,14572.52,12433.86,23.9,No,,,36.7,76.8,71.6,Satisfied
KE-CUST-000992,Kerubo,Otieno,Female,49,1976-09-20,Single,0,Business Owner,Bachelor's Degree,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2022-12-25,36,Residential,Premium,12 Months,4,No,Walk-in,No,WhatsApp,3301.38,113813.86,3553.23,Debit Card,No,Monthly,1,932.44,228.45,3271.82,19,30.5,6,44,12,7,58.3,5,1755.24,Decreasing,66.9,7.2,18,1,Low,1,0,6.0,0,1,5,5,4,70.0,4.0,125572.68,54061.65,21.7,No,,,47.9,60.5,27.6,Satisfied
KE-CUST-000993,Mohamed,Omondi,Male,30,1995-05-22,Married,3,Unknown,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-07-10,53,Residential,Family,12 Months,3,No,Walk-in,No,Call,3431.06,187314.75,3317.51,Bank Transfer,Yes,Monthly,1,18.89,302.54,3232.72,23,12.5,6,17,8,3,37.5,3,2265.3,Increasing,41.7,16.8,648,0,Medium,1,0,6.8,0,0,5,4,3,63.0,3.0,109222.04,46324.88,16.6,No,,,40.4,76.7,50.8,Neutral
KE-CUST-000994,Wanjiru,Wafula,Female,43,1982-09-15,Single,0,ICT Officer,Bachelor's Degree,Kenya,Meru,Meru,60200,Eastern Region,2019-03-18,81,SME,Standard,12 Months,6,No,Agent,Yes,SMS,1467.41,118900.08,1477.23,M-Pesa,Yes,Monthly,1,312.27,211.41,1369.58,17,15.9,7,13,7,1,14.3,3,1436.9,Decreasing,17.6,3.5,3257,1,Low,2,0,7.0,0,0,4,6,5,100.0,4.0,64937.38,25438.93,19.3,No,,,28.3,85.0,29.5,Very Satisfied
KE-CUST-000995,Felix,Rotich,Male,36,1989-01-14,Single,1,Engineer,Bachelor's Degree,Kenya,Kiambu,Kiambu,900,Central Region,2021-01-25,59,Student,Standard,Month-to-Month,6,No,Agent,No,WhatsApp,1495.04,94287.2,1339.11,M-Pesa,No,Monthly,0,2.42,396.52,1459.17,16,36.0,3,5,6,5,83.3,3,1739.24,Decreasing,20.5,4.1,876,4,Medium,4,2,3.6,0,1,5,8,4,87.0,3.0,78220.34,16808.23,21.9,No,,,41.1,76.8,52.2,Satisfied
KE-CUST-000996,Daniel,Wanyonyi,Male,51,1974-11-22,Single,0,Shop Owner,Master's Degree,Kenya,Mombasa,Mombasa,80100,Coast Region,2023-02-11,31,Government,Business,12 Months,2,No,Advertisement,Yes,WhatsApp,5946.93,187285.81,5736.39,Debit Card,Yes,Monthly,0,76.59,720.38,5840.86,6,53.1,8,7,14,6,42.9,3,2551.79,Stable,32.2,6.8,584,1,Low,4,1,7.2,0,0,5,6,4,67.0,4.076202118989405,195395.5,57441.27,15.6,Yes,2025-09-10,Switched to Competitor,56.3,63.1,40.0,Satisfied
KE-CUST-000997,Jane,Bosire,Female,48,1977-11-02,Single,0,Teacher,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2021-02-04,58,Government,Business,24 Months,2,No,Online Search,No,Email,6783.61,436203.52,6752.09,M-Pesa,Yes,Annually,0,82.14,476.23,6497.82,27,29.4,7,10,7,5,71.4,2,1307.11,Decreasing,43.8,18.3,566,5,Medium,1,0,12.1,0,0,5,6,4,85.0,4.0,269202.8,84535.04,16.5,No,,,42.0,85.7,66.6,Satisfied
KE-CUST-000998,Felix,Langat,Male,19,2006-06-14,Widowed,0,Mechanic,Secondary,Kenya,Kakamega,Kakamega,50100,Western Region,2020-03-21,69,SME,Business,12 Months,4,No,Friend/Family,Yes,WhatsApp,7300.91,516780.35,7348.01,Bank Transfer,No,Monthly,0,24.86,109.16,7458.77,20,39.8,7,11,14,13,92.9,3,2186.99,Stable,25.4,10.5,2257,3,Medium,4,1,4.7,0,0,5,7,4,86.0,4.0,442842.02,125523.91,22.7,No,,,39.7,84.0,63.8,Satisfied
KE-CUST-000999,Agnes,Barasa,Female,43,1982-07-09,Married,3,Farmer,Bachelor's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2025-12-02,0,Residential,Basic,Month-to-Month,2,No,Online Search,No,SMS,740.7,0.0,694.88,M-Pesa,Yes,Annually,1,378.54,1004.81,774.92,25,19.1,3,1,9,4,44.4,3,1245.76,Stable,48.4,6.9,661,0,Low,3,1,10.9,0,0,5,5,4,81.0,4.0,9102.52,11395.98,22.1,No,,,46.3,68.5,56.7,Satisfied
KE-CUST-001000,Titus,Kiptoo,Male,34,1991-02-22,Widowed,0,Entrepreneur,Secondary,Kenya,Nyeri,Nyeri,10100,Central Region,2024-10-20,7,Residential,Premium,12 Months,3,Yes,SMS Promotion,No,Email,4550.18,31173.19,4650.24,M-Pesa,No,Monthly,2,16.77,474.33,4620.48,11,29.0,2,1,13,2,15.4,10,2134.76,Stable,44.5,14.8,270,1,Low,7,2,20.4,0,0,3,8,4,80.0,4.0,64755.29,67471.43,15.4,Yes,2025-05-27,Poor Customer Service,58.6,53.1,31.0,Satisfied
KE-CUST-001001,David,Kamau,Male,37,1988-09-15,Single,2,Teacher,Primary,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2023-01-31,35,Residential,Standard,24 Months,3,No,Walk-in,No,SMS,1858.44,64691.81,1839.26,Cash,No,Monthly,1,786.46,58.68,1820.19,27,1.0,5,0,11,4,36.4,4,302.53,Increasing,45.5,8.7,674,2,Medium,1,0,19.8,0,1,5,7,5,91.0,5.0,50495.54,19770.45,20.4,No,,,22.1,89.7,60.9,Very Satisfied
KE-CUST-001002,Florence,Rotich,Female,27,1998-08-12,Married,1,Project Manager,Secondary,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2021-03-12,55,Student,Basic,Month-to-Month,1,No,Friend/Family,No,WhatsApp,823.12,47044.64,908.39,M-Pesa,Yes,Quarterly,0,48.29,523.53,865.04,24,24.94090356564019,7,8,7,4,57.1,2,1610.06,Stable,31.7,6.2,2178,1,Low,5,2,18.4,1,0,4,9,3,62.0,3.0,40870.65,11002.09,19.5,Yes,2025-10-17,Network Issues,64.9,58.8,67.8,Neutral
KE-CUST-001003,Faith,Ogega,Female,57,1968-09-25,Single,0,Shop Owner,Secondary,Kenya,Garissa,Garissa,70100,North Eastern Region,2019-10-30,74,Residential,Premium,12 Months,3,Yes,SMS Promotion,No,WhatsApp,4322.31,330906.0,3981.24,Credit Card,Yes,Monthly,0,81.55,13.87,4453.07,16,33.9,4,3,13,4,30.8,6,2097.17,Increasing,51.2,16.5,167,2,Low,2,1,9.7,0,0,4,8,5,91.0,5.0,271626.19,39652.51,15.6,No,,,29.8,83.2,51.6,Very Satisfied
KE-CUST-001004,Moraa,Kimani,Female,48,1977-01-24,Married,0,Marketing Officer,Secondary,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-07-30,17,Residential,Basic,Month-to-Month,2,No,Walk-in,No,WhatsApp,960.73,16803.47,990.58,M-Pesa,Yes,Monthly,1,1839.34,392.13,1034.57,30,18.1,4,3,11,10,90.9,4,1440.41,Stable,86.7,9.1,15,5,High,3,0,3.0,0,0,5,6,3,66.0,4.0,33351.31,9227.39,14.3,No,,,42.0,76.5,88.8,Neutral
KE-CUST-001005,Asha,Kioko,Female,27,1998-04-02,Married,1,Software Developer,Secondary,Kenya,Meru,Meru,60200,Eastern Region,2019-06-11,78,SME,Premium,Month-to-Month,6,Yes,Walk-in,Yes,Email,4349.91,339859.28,4249.36,M-Pesa,Yes,Monthly,0,22.77,1034.3,4211.58,12,22.2,9,7,14,6,42.9,2,1929.64,Decreasing,51.7,15.1,630,0,Medium,2,1,10.9,0,1,3,8,4,84.0,4.076202118989405,382317.62,44859.64,13.5,No,,,38.1,79.0,58.2,Satisfied
KE-CUST-001006,Esther,Mwangi,Female,20,2005-05-14,Single,0,Data Analyst,Bachelor's Degree,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2021-08-15,52,Residential,Standard,Month-to-Month,2,No,Walk-in,No,Email,2179.32,115499.36,2230.26,Bank Transfer,Yes,Monthly,1,367.39,342.15,2089.75,28,35.6,5,4,9,6,66.7,2,843.36,Increasing,41.7,16.7,191,1,Medium,1,0,21.4,0,1,4,7,4,71.0,4.0,40239.09,24864.3,18.9,No,,,45.3,71.9,74.7,Satisfied
KE-CUST-001007,Diana,Nyakundi,Female,31,1994-09-15,Divorced,0,Entrepreneur,Secondary,Kenya,Kisii,Kisii,40200,Nyanza Region,2018-03-11,93,Residential,Basic,Month-to-Month,6,No,Unknown,No,WhatsApp,912.29,86903.66,817.78,M-Pesa,Yes,Monthly,1,57.7,146.62,948.88,24,14.9,4,62,10,7,70.0,2,759.32,Increasing,20.8,3.6,534,1,High,1,0,2.2,0,0,5,7,5,94.0,5.0,48956.61,14070.02,19.0,No,,,50.4,67.7,13.5,Very Satisfied
KE-CUST-001008,Grace,Hassan,Female,41,1984-06-01,Single,0,ICT Officer,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2019-05-23,79,Residential,Basic,Month-to-Month,3,Yes,SMS Promotion,No,WhatsApp,786.33,64199.56,538.19,Standing Order,Yes,Monthly,0,23.06,1779.26,785.64,19,30.5,0,11,8,4,50.0,6,1587.9,Increasing,22.2,5.5,200,2,Low,3,1,7.4,0,0,5,8,5,100.0,5.0,41901.51,8283.86,19.1,No,,,55.9,58.6,28.7,Very Satisfied
KE-CUST-001009,Kevin,Nyaboke,Male,39,1986-07-07,Married,2,Sales Executive,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2018-08-03,88,Residential,Basic,12 Months,2,No,Friend/Family,No,SMS,747.64,64906.93,664.42,M-Pesa,Yes,Monthly,1,1282.19,661.23,756.04,26,5.0,8,2,13,4,30.8,1,1102.31,Increasing,54.8,9.5,157,0,Low,4,2,14.3,0,0,5,5,4,93.0,4.0,29652.45,9172.72,15.1,No,,,41.8,76.1,66.5,Satisfied
KE-CUST-001010,Ali,Njoroge,Male,51,1974-06-03,Widowed,0,Entrepreneur,Master's Degree,Kenya,Nyeri,Nyeri,10100,Central Region,2021-08-30,52,Residential,Basic,Month-to-Month,1,No,Social Media,No,SMS,971.59,47209.86,957.21,Bank Transfer,Yes,Annually,0,68.42,113.94,1083.98,27,36.8,8,7,13,6,46.2,4,2230.52,Increasing,22.4,9.6,639,3,Low,4,1,4.7,0,0,4,6,4,78.0,3.0,39814.55,9435.05,12.8,No,,,53.3,70.0,61.1,Satisfied
KE-CUST-001011,Felix,Noor,Male,45,1980-10-26,Divorced,0,Business Analyst,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2024-03-13,21,Residential,Basic,Month-to-Month,3,No,Agent,No,WhatsApp,897.1,20341.51,815.85,Bank Transfer,No,Monthly,2,306.78,29.99,853.33,24,22.4,2,26,8,1,12.5,4,1285.49,Stable,25.4,6.8,154,2,Medium,1,0,8.7,0,0,5,8,4,74.0,4.0,14798.08,12779.08,17.922131979695433,No,,,51.4,59.3,7.3,Satisfied
KE-CUST-001012,Naliaka,Duale,Female,48,1977-01-24,Widowed,0,Data Analyst,Master's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2023-05-09,31,Residential,Family,24 Months,1,No,Walk-in,No,Email,2868.14,87656.12,2612.62,Bank Transfer,No,Monthly,3,674.8,1353.61,2926.77,28,25.5,2,9,8,6,75.0,3,2865.24,Stable,31.3,13.8,1494,5,Medium,5,1,5.1,0,0,4,7,4,74.0,4.0,73223.05,38071.95,19.8,No,,,52.2,74.0,57.6,Satisfied
KE-CUST-001013,Esther,Muli,Female,40,1985-04-23,Single,1,Farmer,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2022-02-19,46,Residential,Standard,Month-to-Month,5,No,Friend/Family,No,SMS,1552.84,73163.26,1591.18,M-Pesa,Yes,Monthly,0,24.57,14.36,1566.74,5,30.4,10,19,13,10,76.9,5,920.84,Increasing,11.2,4.6,288,1,Medium,1,0,18.1,0,1,5,3,5,100.0,5.0,67660.66,11410.74,16.5,No,,,41.3,67.7,37.2,Very Satisfied
KE-CUST-001014,Mutiso,Maina,Male,19,2006-07-03,Single,0,ICT Officer,Secondary,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2019-08-04,76,Residential,Standard,12 Months,5,No,Friend/Family,No,WhatsApp,1780.59,131702.79,1644.88,Debit Card,Yes,Monthly,1,386.76,451.39,1889.68,18,1.0,8,5,15,9,60.0,4,493.11,Increasing,25.1,4.3,506,3,Low,2,0,16.5,0,0,5,7,4,70.0,4.0,86583.7,21231.21,17.4,No,,,18.1,90.2,51.0,Satisfied
KE-CUST-001015,Kerubo,Abdi,Female,34,1991-04-07,Single,1,Banker,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2021-07-15,34,SME,Business,12 Months,2,No,Advertisement,Yes,WhatsApp,8216.04,268729.49,9115.26,Debit Card,No,Monthly,0,3.93,1633.94,7361.77,18,11.7,2,1,7,1,14.3,2,771.01,Increasing,73.4,8.0,991,3,Medium,4,1,3.3,0,0,4,4,4,71.0,4.0,185265.88,99459.64,14.9,Yes,2024-05-10,Network Issues,74.8,62.2,37.6,Satisfied
KE-CUST-001016,Amina,Sang,Female,49,1976-03-11,Married,5,Project Manager,Master's Degree,Kenya,Kakamega,Kakamega,50100,Western Region,2022-03-17,45,Residential,Basic,Month-to-Month,1,No,Agent,No,SMS,646.65,29668.59,605.01,Standing Order,Yes,Quarterly,0,2.34,112.28,632.6,13,25.2,6,16,8,6,75.0,4,1646.08,Decreasing,18.2,2.1,878,4,High,2,1,11.3,0,1,5,6,5,100.0,5.0,28323.06,11075.99,22.5,No,,,46.4,73.4,47.7,Very Satisfied
KE-CUST-001017,Daniel,Njoroge,Male,35,1990-05-03,Married,2,Accountant,Bachelor's Degree,Kenya,Nairobi,Nairobi,100,Nairobi Region,2024-03-03,21,Residential,Standard,Month-to-Month,5,Yes,Social Media,No,SMS,1561.43,33537.7,1448.22,Standing Order,Yes,Monthly,0,127.56,1041.27,1607.19,25,15.0,6,20,7,5,71.4,4,1578.7,Increasing,25.3,2.6,664,3,Medium,0,0,2.1,0,0,5,3,4,71.0,4.0,31893.92,20010.92,16.2,No,,,37.8,79.8,57.4,Satisfied
KE-CUST-001018,Faith,Koskei,Female,42,1983-11-21,Single,0,Business Owner,Secondary,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2018-04-15,92,Residential,Premium,Month-to-Month,6,Yes,SMS Promotion,No,WhatsApp,3838.76,393518.33,3740.01,M-Pesa,Yes,Monthly,0,6.83,218.67,3847.15,20,11.3,3,24,8,3,37.5,9,1705.4,Stable,55.1,15.5,867,1,Low,1,0,2.6,0,0,5,6,4,69.0,4.0,240594.06,54490.04,19.3,No,,,38.8,87.7,28.4,Satisfied
KE-CUST-001019,Jepkorir,Musyoka,Female,32,1993-02-01,Married,3,Engineer,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2025-01-19,11,SME,Standard,24 Months,3,No,Unknown,Yes,SMS,1911.1,19680.06,1708.13,Bank Transfer,No,Monthly,1,1194.25,107.5,1924.08,16,32.4,8,14,12,10,83.3,5,1460.06,Stable,40.2,17.8,640,1,Low,2,1,3.9,0,0,5,7,5,100.0,5.0,34120.55,24642.87,16.1,No,,,36.7,78.2,59.3,Very Satisfied
KE-CUST-001020,Felix,Wanjiru,Male,24,2001-08-14,Single,1,Farmer,Secondary,Kenya,Mombasa,Mombasa,80100,Coast Region,2022-11-14,37,Residential,Basic,Month-to-Month,4,No,Friend/Family,No,WhatsApp,500.0,17246.47,494.76,Cash,No,Monthly,0,15.92,34.21,482.92,21,16.8,8,6,6,3,50.0,6,50.0,Increasing,36.6,15.3,847,1,Medium,1,0,27.7,0,0,4,3,5,100.0,5.0,16195.43,6400.23,20.9,No,,,30.8,80.0,68.9,Very Satisfied
KE-CUST-001021,Halima,Owuor,Female,35,1990-01-19,Single,0,Business Analyst,Diploma,Kenya,Nairobi,Nairobi,100,Nairobi Region,2025-04-01,8,Residential,Premium,12 Months,4,No,Advertisement,No,SMS,3498.98,29572.86,3226.93,Standing Order,Yes,Monthly,0,50.54,367.65,3603.36,31,24.3,2,25,5,2,40.0,4,1237.75,Decreasing,33.0,6.1,513,1,Medium,3,1,10.9,0,0,5,3,5,96.0,5.0,37982.02,45842.98,17.3,No,,,35.9,73.3,32.1,Very Satisfied
KE-CUST-001022,Bernard,Farah,Male,40,1985-11-11,Married,3,Mechanic,Diploma,Kenya,Nakuru,Nakuru,20100,Rift Valley Region,2021-08-19,52,Student,Basic,Month-to-Month,5,No,Walk-in,No,SMS,723.95,38293.08,743.63,M-Pesa,Yes,Monthly,0,59.62,475.56,767.13,36,18.4,6,18,11,4,36.4,3,1377.34,Decreasing,43.2,11.0,1354,2,Low,4,2,6.3,0,0,4,8,4,81.0,5.0,21647.92,7568.11,19.5,No,,,45.6,75.2,56.2,Satisfied
KE-CUST-001023,Susan,Ogega,Female,28,1997-05-08,Married,2,Mechanic,Diploma,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2022-06-09,42,Residential,Standard,Month-to-Month,4,No,Agent,No,WhatsApp,1511.36,70133.81,1483.54,Cash,Yes,Monthly,0,76.8,414.75,1638.04,31,20.8,4,4,5,1,20.0,3,1912.09,Stable,7.3,1.9,462,1,Medium,2,0,14.5,0,1,5,4,5,100.0,5.0,60979.31,16701.99,16.5,No,,,32.5,78.5,37.3,Very Satisfied
KE-CUST-001024,Hellen,Kibet,Female,33,1992-02-16,Married,0,Entrepreneur,Bachelor's Degree,Kenya,Uasin Gishu,Eldoret,30100,Rift Valley Region,2019-12-31,72,Corporate,Unlimited,12 Months,4,Yes,Social Media,Yes,SMS,6397.16,493014.27,6279.12,M-Pesa,No,Annually,2,436.18,371.68,6435.23,13,28.1,4,16,9,5,55.6,5,1487.05,Increasing,78.4,15.1,680,2,Medium,1,0,4.6,0,2,4,7,5,100.0,5.0,369496.4,66176.02,21.2,No,,,32.7,77.3,39.4,Very Satisfied
KE-CUST-001025,Irene,Moraa,Female,25,2000-04-11,Single,0,ICT Officer,Diploma,Kenya,Nyeri,Nyeri,10100,Central Region,2021-08-30,52,Student,Basic,Month-to-Month,2,No,Online Search,No,SMS,607.23,31757.06,551.76,Bank Transfer,Yes,Quarterly,0,5.45,388.27,606.36,13,15.5,4,5,12,1,8.3,3,1846.09,Increasing,87.0,13.6,84,2,Low,1,0,21.4,0,0,5,7,4,82.0,5.0,37940.29,7619.62,14.2,No,,,39.0,81.5,44.5,Satisfied
KE-CUST-001026,Kevin,Njuguna,Male,49,1976-01-27,Married,4,Project Manager,Diploma,Kenya,Kisumu,Kisumu,40100,Nyanza Region,2024-11-16,13,SME,Premium,Month-to-Month,3,No,Social Media,Yes,WhatsApp,4145.17,49439.41,4480.7,Bank Transfer,Yes,Quarterly,0,82.25,287.75,4201.48,19,28.0,4,23,13,11,84.6,4,203.64,Increasing,51.5,10.9,333,3,High,3,0,3.5,0,1,5,8,4,84.0,4.0,82741.09,41308.27,20.8,No,,,37.1,68.8,57.8,Satisfied
